Date,1-1L-1-1-1F西/1(照明):kWh,1-1L-1-2-1F西/2(照明):kWh,1-1L-1-3-1F西/3(照明):kWh,1-1L-1-4-1F西/4(照明):kWh,1-1L-1-5-1F西/5(照明):kWh,1-1L-1-6-1F西/6(照明):kWh,1-1L-1-7-1F～3Fロビー/7(照明):kWh,1-1L-1-8-1F西/8(照明):kWh,1-1L-1-9-1F西/9(照明):kWh,1-1L-1-10-1F西/10(照明):kWh,1-1L-2-11-1F東/11(照明):kWh,1-1L-2-12-1F東/12(照明):kWh,1-1L-2-13-1F東/13(照明):kWh,1-1L-2-14-1F東/14(照明):kWh,1-1L-2-15-1F東/15(照明):kWh,1-1L-2-16-1F東/16(照明):kWh,1-1L-2-17-1F東/17(照明):kWh,1-1L-11-18-1101教室/18(照明):kWh,1-1L-11-19-1101教室/19(照明):kWh,1-1L-11-20-1101教室/20(照明):kWh,1-1L-11-21-1101教室/21(照明):kWh,1-1L-11-22-1101教室/22(照明):kWh,1-1L-11-23-1101教室/23(照明):kWh,1-1L-12-24-1102教室/24(照明):kWh,1-1L-12-25-1102教室/25(照明):kWh,1-1L-13-26-1103教室/26(照明):kWh,1-1L-13-27-1103教室/27(照明):kWh,1-1L-14-28-1104教室/28(照明):kWh,1-1L-14-29-1104教室/29(照明):kWh,1-1L-14-30-1104教室/30(照明):kWh,1-1L-14-31-1104教室/31(照明):kWh,1-1L-14-32-1104教室/32(照明):kWh,1-1L-14-33-1104教室/33(照明):kWh,1-2L-1-34-2F西/34(照明):kWh,1-2L-1-35-2F西/35(照明):kWh,1-2L-1-36-2F西/36(照明):kWh,1-2L-1-37-2F西/37(照明):kWh,1-2L-1-38-2F西 1201共同研究室1_2照明/38(照明):kWh,1-2L-1-39-2F西/39(照明):kWh,1-2L-1-40-2F西/40(照明):kWh,1-2L-1-41-2F西 共同研究室3～6照明/41(照明):kWh,1-2L-2-42-2F東/42(照明):kWh,1-2L-2-43-2F東/43(照明):kWh,1-2L-2-44-2F東/44(照明):kWh,1-2L-2-45-1202～1204照明/45(照明):kWh,1-2L-2-46-2F東/46(照明):kWh,1-2L-2-47-2F東/47(照明):kWh,1-2L-2-48-1205～1207照明/48(照明):kWh,1-2L-H-49-1208教室/49(照明):kWh,1-2L-I-50-1209教室/50(照明):kWh,1-2L-J-51-1210教室/51(照明):kWh,1-2L-K-52-1211教室/52(照明):kWh,1-2L-L-53-1212教室/53(照明):kWh,1-3L-1-54-3F東/54(照明):kWh,1-3L-1-55-3F東/55(照明):kWh,1-3L-1-56-3F東 ラボスクウェア1_2照明/56(照明):kWh,1-3L-1-57 共同研究室7～9/57(照明):kWh,1-3L-1-58 ラボスクウェア1_2照明/58(照明):kWh,1-3L-1-59 3F東/59(照明):kWh,1-3L-1-60 3F東/60(照明):kWh,1-3L-1-61 共同研究室10～12/61(照明):kWh,1-3L-2-62 3F西/62(照明):kWh,1-3L-2-63 3F西/63(照明):kWh,1-3L-2-64 3F西 ラボスクウェア3_4照明/64(照明):kWh,1-3L-2-65 3F西/65(照明):kWh,1-3L-2-66 共同研究室13西照明/66(照明):kWh,1-3L-2-67 ラボスクウェア3_4照明/67(照明):kWh,1-3L-2-68 3F西/68(照明):kWh,1-3L-2-69 3F西/69(照明):kWh,1-3L-2-70 3F西/70(照明):kWh,1-3L-2-71 3F西 共同研究室13東照明/71(照明):kWh,1号館電灯盤1_R相/73(主幹):kWh,1号館電灯盤2_R相/74(主幹):kWh,1号館電灯盤3_R相/75(主幹):kWh,1号館動力盤1_R相/76(その他動力):kWh,1-GHP-77/77GHP(空調熱源):m3,1号館電灯盤1_T相/73_T(照明等その他):kWh,1号館電灯盤2_T相/74_T(照明等その他):kWh,1号館電灯盤3_T相/75_T(照明等その他):kWh,1号館動力盤1_T相/76_T(その他動力):kWh,1-太陽光発電量/82(発電):kWh
2021/05/03 7:00,0.175,0,0,0,0,0,0.195,0.1,0,0.2,0.149,0,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157,0,0,0,0,0,0,0.118,0,0,0,0,0,0,0,0.132,0,0,0,0,0,0,0,0.125,0,0,0,0.394,0,0,0,0,0,2.272,0.876,0.612,4.162117,0,3.154,1.452,0.582,4.532776,10.9
2021/05/03 8:00,0.173,0,0,0,0,0.01,0.193,0.099,0,0.198,0.146,0,0,0.197,0,0.015,0.098,0,0,0,0,0,0,0,0,0.097,0.132,0,0,0,0,0,0,0,0,0,0,0,0.154,0,0.037,0.011,0,0,0,0.116,0,0,0,0,0,0,0,0.133,0,0,0,0.014,0,0.009,0,0.126,0,0,0,0.4,0,0,0,0.029,0.222,2.482,1.326,0.706,6.950717,0,3.576,1.168,0.682,7.234774,17.2
2021/05/03 9:00,0.174,0,0,0,0,0.009,0.194,0.099,0,0.199,0.148,0,0.03,0.199,0,0.012,0.098,0,0,0,0,0,0,0,0,0.434,0.594,0,0,0,0,0,0,0,0,0,0,0,0.156,0,0.201,0.033,0,0,0,0.117,0,0,0,0,0,0,0,0.133,0,0,0,0.18,0,0.009,0,0.126,0,0,0,0.397,0,0,0,0.012,0.481,2.386,1.308,1.004,7.570791,0,3.254,1.484,0.996,7.898148,18.4
2021/05/03 10:00,0.175,0,0,0,0,0,0.195,0.1,0,0.201,0.149,0,0.009,0.2,0,0.015,0.1,0,0,0,0,0,0,0,0,0.437,0.599,0,0,0,0,0,0,0,0,0,0,0,0.156,0,0.202,0.03,0,0,0,0.116,0,0,0,0,0,0,0,0.131,0,0,0,0.198,0,0.015,0,0.124,0,0,0,0.393,0,0,0,0.022,0.589,2.308,2.13,1.002,9.619805,0,3.094,1.556,1,9.874417,22.4
2021/05/03 11:00,0.173,0,0,0,0,0.014,0.193,0.099,0,0.197,0.146,0,0.022,0.197,0,0.006,0.098,0,0,0,0,0,0,0,0,0.43,0.589,0,0,0,0,0,0,0,0,0,0,0,0.155,0,0.198,0.036,0,0,0,0.118,0,0.201,0,0,0,0,0,0.134,0,0,0,0.201,0,0.014,0,0.127,0,0,0,0.401,0,0,0,0.027,0.599,2.388,2.064,1.002,8.350215,0,3.308,1.998,0.998,8.608288,20
2021/05/03 12:00,0.175,0,0,0,0,0.019,0.195,0.099,0,0.2,0.149,0,0.044,0.199,0,0.028,0.1,0,0,0,0,0,0,0,0,0.436,0.596,0,0,0,0,0,0,0,0,0,0,0,0.153,0,0.198,0.046,0,0,0,0.116,0,0.196,0,0,0,0,0,0.131,0,0,0,0.292,0,0.021,0,0.124,0,0,0,0.392,0,0,0,0.033,0.587,2.404,1.818,0.998,7.082354,0,3.272,1.954,1.002,7.451277,17.7
2021/05/03 13:00,0.173,0,0.009,0,0,0,0.193,0.099,0,0.198,0.147,0,0.086,0.198,0,0.024,0.098,0,0,0,0,0,0,0,0,0.432,0.591,0,0,0,0,0,0,0.017,0,0,0,0.006,0.158,0,0.203,0.043,0,0,0,0.118,0,0.179,0,0,0,0,0,0.134,0,0,0,0.204,0,0.044,0,0.127,0,0,0,0.234,0,0,0,0.034,0.601,2.498,1.888,1.006,1.995321,0,3.238,2.936,1.002,2.506276,6.1
2021/05/03 14:00,0.174,0,0.013,0,0,0,0.195,0.1,0,0.2,0.147,0,0,0.199,0,0.005,0.099,0,0,0,0,0,0,0,0,0.434,0.594,0,0,0,0,0,0,0,0,0,0,0,0.155,0,0.2,0,0,0,0,0.116,0,0,0,0,0,0,0,0.131,0,0,0,0.196,0,0,0,0.124,0,0,0,0.195,0,0,0,0,0.584,2.268,1.836,1.014,3.919629,0,3.086,2.378,1,4.29202,9.4
2021/05/03 15:00,0.172,0,0,0,0,0.011,0.191,0.098,0,0.196,0.146,0,0.038,0.196,0,0.022,0.098,0,0,0,0,0,0,0,0,0.428,0.586,0,0,0,0,0,0,0,0,0,0,0,0.154,0,0.198,0.064,0,0,0.064,0.117,0,0,0,0,0,0,0,0.133,0,0,0,0.2,0,0.013,0,0.126,0,0,0,0.198,0,0,0,0.03,0.596,2.412,1.066,1.024,5.454226,0,3.31,1.33,1.004,5.75387,14.1
2021/05/03 16:00,0.175,0,0,0,0,0.019,0.195,0.099,0,0.2,0.148,0,0.014,0.2,0,0.004,0.099,0,0,0,0,0,0,0,0,0.435,0.596,0,0,0,0,0,0,0,0,0.013,0,0,0.156,0,0.2,0.028,0,0,0.199,0.118,0,0,0,0,0,0,0,0.133,0,0,0,0.2,0,0.012,0,0.126,0,0,0,0.199,0,0,0,0.032,0.596,2.338,1.436,1,2.963538,0,3.158,2.062,1.002,3.417334,8.3
2021/05/03 17:00,0.174,0,0.011,0,0,0.018,0.195,0.1,0,0.2,0.148,0,0.034,0.199,0,0.006,0.099,0,0,0,0,0,0,0,0,0.435,0.594,0,0,0,0,0,0,0,0,0.089,0,0,0.156,0,0.2,0.057,0,0,0.049,0.117,0,0,0,0,0,0,0,0.133,0,0,0,0.317,0,0.012,0.086,0.126,0,0,0,0.198,0,0,0,0.037,0.326,2.436,2.266,0.996,1.105048,0,3.316,3.272,0.996,1.546722,2.6
2021/05/03 18:00,0.175,0,0,0,0,0.019,0.192,0.098,0,0.197,0.146,0,0,0.196,0,0,0.098,0,0,0,0,0,0,0,0,0.428,0.587,0,0,0,0,0,0,0,0,0.021,0,0,0.153,0,0.198,0.027,0,0,0,0.116,0,0,0,0,0,0,0,0.131,0,0,0,0.391,0,0.008,0.186,0.124,0,0,0,0.196,0,0,0,0.015,0.031,2.892,2.526,0.996,1.525936,0,3.55,3.448,1,1.733782,0.1
2021/05/03 19:00,0.171,0,0,0,0,0.009,0.194,0.099,0,0.199,0.148,0,0,0.199,0,0,0.099,0,0,0,0,0,0,0,0,0.434,0.593,0,0,0,0,0,0,0,0,0,0,0,0.156,0,0.07,0,0,0,0,0.117,0,0,0,0,0,0,0,0.133,0,0,0,0.012,0,0.016,0.012,0.126,0,0,0,0.198,0,0,0,0,0,2.788,1.992,0.994,1.491296,0,3.484,3.122,1.002,1.759763,0
2021/05/03 20:00,0.106,0,0,0,0,0,0.118,0.061,0,0.121,0.082,0,0,0.113,0,0.006,0.056,0,0.003,0,0.005,0,0,0,0,0.259,0.355,0,0.003,0,0.003,0,0,0.013,0,0,0,0,0.074,0,0,0.029,0,0,0,0.059,0,0,0.001,0.001,0.001,0,0.001,0.059,0,0,0,0,0,0.017,0,0.054,0,0,0,0.084,0,0,0,0.014,0,2.568,1.708,0.842,1.493027,0,3.406,2.794,0.842,1.714729,0
2021/05/03 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.218,1.512,0.628,1.619467,0,2.886,2.652,0.59,1.744173,0
2021/05/03 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.206,1.566,0.614,1.586559,0,3.02,2.674,0.588,1.709534,0
2021/05/03 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.232,1.582,0.618,1.536329,0,3.156,2.916,0.588,1.638519,0
2021/05/04 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.687,1.195,0.464,1.171732,0,2.338,2.131,0.441,1.254005,0
2021/05/04 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.212,1.54,0.622,1.55538,0,3.278,2.846,0.588,1.661035,0
2021/05/04 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.262,1.55,0.622,1.489563,0,3.25,2.842,0.588,1.669696,0
2021/05/04 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.248,1.566,0.622,1.472242,0,3.11,2.942,0.588,1.674893,0
2021/05/04 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.234,1.552,0.622,1.416817,0,3.228,2.886,0.588,1.558846,0
2021/05/04 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.102,1.45,0.62,1.169134,0,3.092,2.826,0.588,1.449726,0.8
2021/05/04 6:00,0.142,0,0,0,0,0,0.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.876,1.01,0.624,1.368321,0,2.874,2.256,0.588,1.787475,4.2
2021/05/04 7:00,0.176,0,0,0,0,0,0.196,0,0,0,0.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.884,0.92,0.616,3.803583,0,3.114,1.262,0.586,4.177705,10.2
2021/05/04 8:00,0.173,0,0.004,0,0,0.014,0.193,0,0,0,0.147,0,0.003,0,0,0.012,0,0,0,0,0,0,0,0,0,0.179,0.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0,0,0,0,0,0,0.01,0.195,2.124,1.554,0.772,6.410318,0,3.108,1.166,0.758,6.758458,16.1
2021/05/04 9:00,0.173,0,0.02,0,0,0.015,0.193,0,0,0,0.146,0,0.006,0,0,0.02,0,0,0,0,0,0,0,0,0,0.431,0.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0.475,2.054,2.086,1,8.620415,0,2.832,1.496,1.004,8.91313,20.4
2021/05/04 10:00,0.176,0,0,0,0,0.018,0.196,0,0,0,0.147,0,0.02,0,0,0.014,0,0,0,0,0,0,0,0,0,0.431,0.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249,0,0.014,0,0,0,0,0,0,0,0,0,0.019,0.393,2.028,2.606,0.996,9.948893,0,2.982,1.882,1,10.182722,23.1
2021/05/04 11:00,0.172,0,0,0,0,0.01,0.192,0,0,0,0.149,0,0.044,0,0,0.009,0,0,0,0,0,0,0,0,0,0.436,0.597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401,0,0.014,0,0,0,0,0,0,0,0,0,0.008,0.398,1.958,2.812,0.994,10.049353,0,2.692,1.886,0.996,10.323018,23.7
2021/05/04 12:00,0.176,0,0,0,0,0.036,0.193,0,0,0,0.146,0,0.036,0,0,0.027,0,0,0,0,0,0,0,0,0,0.431,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396,0,0.011,0,0,0,0,0,0.119,0,0,0,0.005,0.393,2.222,2.63,0.996,10.026838,0,3.024,1.83,1.004,10.284913,23.4
2021/05/04 13:00,0.172,0,0,0,0,0.021,0.195,0,0,0,0.149,0,0.014,0,0,0.014,0,0,0,0,0,0,0,0,0,0.434,0.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.042,0,0,0,0,0,0.199,0,0,0,0.022,0.397,2.114,1.976,1.02,8.712212,0,2.792,1.474,1.004,8.965091,20.9
2021/05/04 14:00,0.175,0,0.014,0,0,0.033,0.195,0,0,0,0.148,0,0.016,0,0,0.014,0,0,0,0,0,0,0,0,0,0.436,0.597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394,0,0,0,0,0,0,0,0.196,0,0,0,0.029,0.391,2.088,1.46,1.008,7.203596,0,3.016,1.376,1.006,7.582915,17.5
2021/05/04 15:00,0.174,0,0.044,0,0,0.027,0.191,0,0,0,0.146,0,0.019,0,0,0.021,0,0,0,0,0,0,0,0,0,0.427,0.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.012,0,0,0,0,0,0.198,0,0,0,0.033,0.396,1.97,0.988,1.008,5.223863,0,2.782,1.292,1.006,5.558149,13.7
2021/05/04 16:00,0.173,0,0,0,0,0.04,0.195,0,0,0,0.148,0,0,0,0,0.021,0,0,0,0,0,0,0,0,0,0.436,0.597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215,0,0,0,0,0,0,0,0.2,0,0,0,0.024,0.398,2.056,1.05,1.002,2.598075,0,2.836,1.892,1.006,3.022427,7.9
2021/05/04 17:00,0.174,0,0.029,0,0,0.011,0.195,0,0,0,0.149,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0.229,0.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197,0,0.023,0,0,0,0,0,0.195,0,0,0,0.011,0.241,2.128,1.692,0.816,1.160472,0,2.842,2.818,0.8,1.484367,2.5
2021/05/04 18:00,0.17,0,0,0,0,0.013,0.195,0,0,0,0.145,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0,0,0,0.004,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,0,0.005,0,0,0,0,0,0.08,0,0,0,0.014,0.035,2.37,1.932,0.614,1.357929,0,3.072,2.912,0.588,1.581361,0.2
2021/05/04 19:00,0,0,0,0,0,0.01,0.192,0,0,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.003,0,0.001,0.002,0.002,0.003,0,0.013,0,0,0,0,0,0,0.032,0.026,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.011,0,0.017,0,0,0,0,0,0,0,0,0,0.014,0,2.286,1.58,0.614,1.447994,0,3.08,2.662,0.588,1.735514,0
2021/05/04 20:00,0,0,0,0,0,0,0.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.294,1.506,0.624,1.44453,0,3.022,2.614,0.59,1.687017,0
2021/05/04 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.198,1.506,0.614,1.468779,0,2.826,2.612,0.59,1.633323,0
2021/05/04 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.234,1.516,0.62,1.489564,0,2.818,2.562,0.59,1.704337,0
2021/05/04 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.216,1.536,0.612,1.473975,0,3.09,2.874,0.588,1.667965,0
2021/05/05 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.696,1.121,0.465,1.135359,0,2.336,2.188,0.441,1.258335,0
2021/05/05 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.204,1.598,0.622,1.544989,0,3.142,2.894,0.588,1.626396,0
2021/05/05 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.212,1.458,0.624,1.57963,0,3.024,2.862,0.588,1.624663,0
2021/05/05 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.226,1.518,0.62,1.607342,0,2.918,2.88,0.588,1.647179,0
2021/05/05 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.216,1.498,0.622,1.550185,0,3.144,2.894,0.588,1.68182,0
2021/05/05 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.062,1.446,0.622,1.186454,0,2.962,2.772,0.588,1.35273,0.8
2021/05/05 6:00,0.147,0,0,0,0,0,0.165,0,0,0,0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.896,0.978,0.62,1.269593,0,2.932,2.208,0.588,1.794405,4.1
2021/05/05 7:00,0.173,0,0,0,0,0,0.192,0,0,0,0.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99,1.026,0.618,2.999911,0,2.694,1.482,0.586,3.521257,8.5
2021/05/05 8:00,0.176,0,0.031,0,0,0.011,0.196,0,0,0,0.149,0,0.03,0,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0,0,0,0.009,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0,0,0,0,0,0,0.017,0.009,2.104,1.316,0.62,4.988304,0,3.068,1.198,0.588,5.511383,13.4
2021/05/05 9:00,0.173,0,0.001,0,0,0.007,0.193,0,0,0,0.147,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0.2,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0.009,0.2,1.958,0.988,0.624,4.624573,0,2.704,0.97,0.59,5.026409,12.3
2021/05/05 10:00,0.174,0,0,0,0,0.003,0.194,0,0,0,0.147,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,1.996,1.022,0.624,2.946217,0,2.738,1.744,0.596,3.335928,8.6
2021/05/05 11:00,0.175,0,0,0,0,0.03,0.192,0,0,0,0.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0,0,0,0,0,0,0.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181,0,0.013,0,0,0,0,0,0,0,0,0,0,0.197,2.084,1.132,0.612,1.707801,0,2.82,1.994,0.588,2.114833,5.7
2021/05/05 12:00,0.172,0,0.006,0,0,0.013,0.196,0,0,0,0.149,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,0,0,0,0,0,0,0,0.119,0,0,0,0,0.208,2.04,1.258,0.616,1.498224,0,2.714,2.102,0.588,2.055944,5
2021/05/05 13:00,0.175,0,0.037,0,0,0,0.195,0,0,0,0.148,0,0.013,0,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197,0,0,0,0,0,0,0,0.199,0,0,0,0.014,0.379,2.316,1.534,0.612,1.458384,0,2.928,2.478,0.588,2.10444,4.9
2021/05/05 14:00,0.173,0,0,0,0,0.01,0.192,0,0,0,0.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.013,0,0,0,0,0,0.2,0,0,0,0.016,0.2,1.95,1.322,0.612,1.364857,0,2.688,2.336,0.586,1.837705,4.8
